round 0 : 
Feature index,	MI,	MRMR,	DIMRMR,	DI,	C_ratio,	avg dep, complementary info, compInfo-iCF	JMI red.
38, 0.0887248962622127, -0.04322762359323554, -0.007956316979545809, 0.18405631210295934, -0.062256007319895376, 0.02646888894231732, 0.20543420224628908, -0.06225600731989553, 0.06225600731989537
39, 0.08519195181926387, -0.036246837341476754, -0.0065301843022587, 0.18015873331895638, -0.06445987817299999, 0.020732073646263876, 0.2032303313931847, -0.06445987817299992, 0.06445987817299999
40, 0.11100867555197125, -0.05140034216714762, -0.008683199006812728, 0.1689327082410469, -0.07524897780617609, 0.03575969774579516, 0.19244123176000838, -0.07524897780617623, 0.07524897780617608
41, 0.14309265874099886, -0.028295464867733072, -0.004042231437847119, 0.14285792641126407, -0.09940726563560567, 0.043685393105393176, 0.16828294393057877, -0.09940726563560584, 0.09940726563560569
42, 0.12943620412934265, -0.055993122821867275, -0.008146388099669083, 0.14548908310732106, -0.09517275691884597, 0.03426344721049668, 0.17251745264733873, -0.09517275691884589, 0.09517275691884597
max value 0.007250353567002916 for feature 0, DI value: 0.2685545845946573, C ratio: 0.00047510757282187566
round 4 : 
Feature index,	MI,	MRMR,	DIMRMR,	DI,	C_ratio,	avg dep, complementary info, compInfo-iCF	JMI red.
1, 0.046015309177701136, 0.001498703545175284, 0.00030822281829722754, 0.20565963114551697, -0.0043762582509883075, 0.04163905092671283, 0.20703665482741804, -0.004376258250988446, 0.0043762582509883075
2, 0.19894439406736475, 0.02648485293004585, 0.002211065279808995, 0.08348414415020756, -0.11015233002598102, 0.08879206404138373, 0.10126058305242536, -0.11015233002598113, 0.11015233002598102
4, 0.20367432639058536, 0.03136714188155837, 0.002584552066940678, 0.08239679843002239, -0.11141813924598148, 0.09225618714460387, 0.09999477383242508, -0.1114181392459814, 0.11141813924598148
5, 0.3198890796854017, 0.13425769329082637, 0.006908323657815733, 0.051455700515061424, -0.1454503280255127, 0.174438751659889, 0.0659625850528939, -0.14545032802551258, 0.1454503280255127
6, 0.03848058348234207, 0.011244934853690186, 0.002588358750956378, 0.23017996854885922, 0.011840265695758273, 0.05032084917810034, 0.22325317877416465, 0.011840265695758162, -0.011840265695758273
7, 0.06407145684980198, -0.10213962674207844, -0.016091968404649316, 0.15754872930253144, -0.04426896975607725, 0.01980248709372473, 0.1671439433223293, -0.04426896975607719, 0.04426896975607725
8, 0.09901956507342513, -0.06772697477616768, -0.009327855425090674, 0.13772733029813455, -0.06174014477337331, 0.037279420300051824, 0.1496727683050333, -0.061740144773373196, 0.06174014477337331
10, 0.1981748810914019, 0.032255350315047726, 0.0028540362227397983, 0.08848256784885504, -0.1049780231098352, 0.09319685798156671, 0.1064348899685714, -0.10497802310983509, 0.1049780231098352
11, 0.2036328390553388, 0.0313460320858939, 0.0025841743159771362, 0.08244023705762894, -0.11137504639549031, 0.09225779265984849, 0.10003786668291631, -0.11137504639549017, 0.11137504639549031
12, 0.00010368209191258249, -0.002871541397089006, -0.0006231395009987512, 0.21700522988470655, 0.003187912497367773, 0.0032915945892803555, 0.2146008255757742, 0.0031879124973677175, -0.003187912497367773
13, 0.20384040593822395, 0.03171104911935904, 0.0026161244830312062, 0.08249883102839722, -0.11130968296149135, 0.0925307229767326, 0.10010323011691502, -0.11130968296149146, 0.11130968296149135
14, 0.07514072167990582, -0.11336938808136982, -0.017168772897096753, 0.151440994678158, -0.0494797834484606, 0.02566093823144522, 0.161933129629946, -0.04947978344846049, 0.0494797834484606
15, 0.07458184823017633, -0.11585041369307858, -0.01732632389941513, 0.1495577214365207, -0.051128997144245514, 0.023452851085930815, 0.16028391593416097, -0.051128997144245514, 0.051128997144245514
16, 0.0746180482769232, -0.11570673796753889, -0.01731004767278941, 0.14960276278504786, -0.05108929356857406, 0.023528754708349142, 0.16032361950983243, -0.05108929356857406, 0.05108929356857406
17, 0.07460356675458502, -0.11587008121591713, -0.017327560825656955, 0.14954301096387476, -0.051141692081052126, 0.02346187467353289, 0.16027122099735436, -0.051141692081052126, 0.051141692081052126
18, 0.0010134988757222185, -0.012123914744437997, -0.0027121264058341016, 0.22370055077122056, 0.00849164461654936, 0.009505143492271578, 0.21990455769495593, 0.008491644616549443, -0.00849164461654936
19, 0.2191221110209427, 0.04691917951422553, 0.003568907165086806, 0.07606499521170743, -0.11823185715814055, 0.10089025386280215, 0.09318105592026607, -0.11823185715814041, 0.11823185715814055
20, 0.0014817867850641653, -0.013616624453481413, -0.002866071778799809, 0.21048328009567963, -0.0006472217418572457, 0.0008345650432069196, 0.2107656913365492, -0.0006472217418572734, 0.0006472217418572457
21, 0.00809659135815366, -0.00523589029500128, -0.0010661277891181621, 0.2036191992288298, -0.005299984245809658, 0.0027966071123440017, 0.20611292883259677, -0.0052999842458097135, 0.005299984245809658
22, 0.08153573166847417, -0.12806895876287494, -0.018767147695036568, 0.14653939468489574, -0.053653326722290506, 0.02788240494618366, 0.15775958635611598, -0.053653326722290506, 0.053653326722290506
23, 0.0975124150916018, -0.13924529260117152, -0.018980413826147336, 0.13630919560427313, -0.06260001229689299, 0.03491240279470881, 0.1488129007815136, -0.06260001229689288, 0.06260001229689299
24, 0.06775146922176023, 0.023357931613896432, 0.003926858990209989, 0.1681167260492263, -0.03523223101284542, 0.03251923820891481, 0.1761806820655612, -0.03523223101284528, 0.03523223101284542
25, 0.06775146922176023, 0.023357931613896432, 0.003926858990209989, 0.1681167260492263, -0.03523223101284542, 0.03251923820891481, 0.1761806820655612, -0.03523223101284528, 0.03523223101284542
26, 0.09876251624374954, -0.07069588746795741, -0.009983340628401303, 0.14121529534410623, -0.05740529342427092, 0.04135722281947862, 0.15400761965413556, -0.05740529342427092, 0.05740529342427092
27, 0.20365358109689957, 0.03141092489804764, 0.0025906433939336844, 0.08247587112898756, -0.11133819440957415, 0.09231538668732542, 0.10007471866883219, -0.11133819440957429, 0.11133819440957415
28, 0.03704003929000288, 0.009363638222332646, 0.002141921064163314, 0.2287488061055956, 0.010942358773951388, 0.04798239806395427, 0.22235527185235793, 0.010942358773951444, -0.010942358773951388
29, 0.03554367415064086, 0.008691577372719278, 0.001989986008745543, 0.22895568012678796, 0.011086799042041573, 0.04663047319268243, 0.22249971212044806, 0.011086799042041573, -0.011086799042041573
30, 0.03704320780177894, 0.009317102737488245, 0.0021306088354778375, 0.22867718597811865, 0.01089343475663071, 0.04793664255840965, 0.22230634783503722, 0.010893434756630738, -0.01089343475663071
31, 0.0003436919347372669, -0.002669170816140473, -0.0005787090197423774, 0.21681228351626078, 0.003072318806739305, 0.0034160107414765717, 0.2144852318851458, 0.003072318806739305, -0.003072318806739305
33, 4.947992971415793e-05, -2.462929645709322e-06, -5.208476835325809e-07, 0.21147485249525963, 3.5041852651671035e-05, 8.452178236582897e-05, 0.21144795493105814, 3.504185265165716e-05, -3.5041852651671035e-05
34, 0.001253747858827703, -0.0021058603516481145, -0.000441957482342978, 0.20987027083590218, -0.0009485207547238195, 0.00030522710410388343, 0.2104643923236826, -0.000948520754723875, 0.0009485207547238195
35, 0.001260410036272197, -0.0021118509111104425, -0.0004431956873847512, 0.20986125727583313, -0.0009540422916870239, 0.00030636774458517313, 0.21045887078671935, -0.000954042291687135, 0.0009540422916870239
36, 0.10197379978544929, -0.0119147936016393, -0.001774501456455837, 0.14893262240075159, -0.049263742646533215, 0.05271005713891608, 0.16214917043187316, -0.049263742646533326, 0.049263742646533215
37, 0.10397153034086437, -0.012499714832346964, -0.0018533982930086068, 0.14827524610500334, -0.049867104478705515, 0.054104425862158856, 0.16154580859970083, -0.049867104478705654, 0.049867104478705515
38, 0.0887248962622127, -0.010926771069338065, -0.001705252711929739, 0.1560619053065822, -0.04320366501398187, 0.04552123124823082, 0.1682092480644245, -0.043203665013981984, 0.04320366501398187
39, 0.08519195181926387, -0.0060490714434855986, -0.0009206254316084191, 0.1521928514499303, -0.04585079675418044, 0.03934115506508343, 0.16556211632422616, -0.04585079675418033, 0.04585079675418044
40, 0.11100867555197125, -0.011178198197435568, -0.0016258622507228887, 0.14544940266812265, -0.05243142209108703, 0.058577253460884215, 0.15898149098731934, -0.05243142209108714, 0.05243142209108703
41, 0.14309265874099886, 0.011326848198549011, 0.0013347898470396163, 0.11784300660183697, -0.07777313339830283, 0.06531952534269603, 0.13363977968010357, -0.07777313339830291, 0.07777313339830283
42, 0.12943620412934265, -0.009637626660790877, -0.001220478297634968, 0.1266368101391898, -0.06864335731562218, 0.060792846813720464, 0.1427695557627844, -0.06864335731562207, 0.06864335731562218
max value 0.006908323657815733 for feature 5, DI value: 0.051455700515061424, C ratio: -0.1454503280255127
